,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,label
72,1.21163305114452E+018,Mon Dec 30 13:00:05 +0000 2019,1.21163305114452E+018,1.21163305114452E+018,@nirodhanews කොහේද පොන්නයෝ ඒ පට්ට පඳුරු වේසි තානාපති නිළධාරිනියක් වුණේ  උඹේ අම්මගෙ රිම්පිඩියෙද සක්කිලියෝ,False,"[13, 104]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nirodhanews', 'name': 'Nuwan Nirodha Alwis', 'id': 329826075, 'id_str': '329826075', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.21155621091222E+018,1.21155621091222E+018,329826075,329826075,nirodhanews,1.13551137109596E+018,1.13551137109596E+018,,,,,False,0,0,0,0,1.21155621091222E+018,1.21155621091222E+018,False,False,si,,,,,,,,,,1
73,9.43388310298182E+017,Wed Dec 20 07:51:15 +0000 2017,9.43388310298182E+017,9.43388310298182E+017,@Anushka_W_ @PoDiyaa ආන්සර් කරේ නෑ වේසි 😂,False,"[21, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.43357729573343E+017,9.43357729573343E+017,4632654077,4632654077,maalupaan,1742620412,1742620412,,,,,False,0,0,0,0,9.43312388010504E+017,9.43312388010504E+017,False,False,si,,,,,,,,,,1
74,1.54984594159055E+017,Thu Jan 05 17:56:21 +0000 2012,1.54984594159055E+017,1.54984594159055E+017,@PhuckYou_ `වේසි :D,False,"[0, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PhuckYou_', 'name': 'Sav', 'id': 212221864, 'id_str': '212221864', 'indices': [0, 10]}], 'urls': []}","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>",1.54984335865426E+017,1.54984335865426E+017,212221864,212221864,PhuckYou_,71809949,71809949,,,,,False,0,0,0,0,1.54984335865426E+017,1.54984335865426E+017,False,False,si,,,,,,,,,,1
75,1.21117738444502E+018,Sun Dec 29 06:49:25 +0000 2019,1.21117738444502E+018,1.21117738444502E+018,@MohamadFahim11 @ajayadharshaka හුඟාක් අය ජිවිතේ විඳින්නේ නෑ..අනිත් මිනිස්සු දිහා බල බල විඳෝනවා විතරයි..🙄,False,"[32, 105]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MohamadFahim11', 'name': 'Zaki🚴 love laugh live and let live⛹️🤸🤾🏋️', 'id': 1086000158, 'id_str': '1086000158', 'indices': [0, 15]}, {'screen_name': 'ajayadharshaka', 'name': '#Firewalker🔥🇱🇰🇦🇺', 'id': 625422090, 'id_str': '625422090', 'indices': [16, 31]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.21117652942788E+018,1.21117652942788E+018,1086000158,1086000158,MohamadFahim11,9.7321268300782E+017,9.7321268300782E+017,,,,,False,0,2,2,0,1.21113072895359E+018,1.21113072895359E+018,False,False,si,,,,,,,,,,0
76,1.19427089823411E+018,Tue Nov 12 15:09:05 +0000 2019,1.19427089823411E+018,1.19427089823411E+018,@ShirleySetia @RakzzMaduOnline @nishantmatta ආහ් වේසි කොහාමද ඉතින් 🙂,False,"[45, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ShirleySetia', 'name': 'Shirley Setia', 'id': 751225243, 'id_str': '751225243', 'indices': [0, 13]}, {'screen_name': 'RakzzMaduOnline', 'name': '🐾️Baby Koala🖤🐨🐾️ 💤', 'id': 1014093357318934529, 'id_str': '1014093357318934529', 'indices': [14, 30]}, {'screen_name': 'nishantmatta', 'name': 'Nishant Matta', 'id': 86690372, 'id_str': '86690372', 'indices': [31, 44]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.19418859406526E+018,1.19418859406526E+018,751225243,751225243,ShirleySetia,3089536357,3089536357,,,,,False,0,0,0,0,1.19418859406526E+018,1.19418859406526E+018,False,False,si,,,,,,,,,,1
77,1.35810435026289E+018,Sat Feb 06 17:24:44 +0000 2021,1.35810435026289E+018,1.35810435026289E+018,@Iamkavikaushi පට්ට වේසි😊😛🤩🥰😍💦💦💦,False,"[15, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.35808089149965E+018,1.35808089149965E+018,1.1586597086366E+018,1.1586597086366E+018,IamkaushiPerera,1.1593817604062E+018,1.1593817604062E+018,,,,,False,0,0,0,0,1.35808089149965E+018,1.35808089149965E+018,False,False,si,,,,,,,,,,1
79,1.24922233465058E+018,Sun Apr 12 06:26:28 +0000 2020,1.24922233465058E+018,1.24922233465058E+018,"ඇත්තටම මමත් බැලුව, එතනදි ඒ කෙල්ලට වරදින්නේ විශ්වාසේ නිසා.ඇත්තටම ආදරේ නිසා ඕන කෙනෙක් අන්ද වෙනවා, තමන්ට ආදරේ කරන කෙනා ඉල්ලන දේ කොයි විදිහකින් හරි දෙන්නයි ට්‍රයි කරන්නේ, කොල්ලො කෙල්ලෝ දෙගොල්ලොම එහෙමයි. ඒත් අද සමාජේ පට්ට වෙනස්, කොල්ලා කොහොම හරි කෙල්ලව සෙට් කරගෙන.",False,"[0, 259]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24922233219268E+018,1.24922233219268E+018,1.02681261512776E+018,1.02681261512776E+018,shanu23Sandaru,1.02681261512776E+018,1.02681261512776E+018,,,,,False,0,5,1,0,1.24922233219268E+018,1.24922233219268E+018,False,False,si,,,,,,,,,"{'id': 1249222332192677889, 'id_str': '1249222332192677889'}",0
80,1.36534776350911E+018,Fri Feb 26 17:07:28 +0000 2021,1.36534776350911E+018,1.36534776350911E+018,"ඉස්සරහ ගෙදර නැන්ද අපේ ගෙදර අවිල්ල අම්ම එක්ක අඬනව එයාගෙ ලමයි එයා කෝල් කරද්දි ෆෝන් ආන්ස්වර් කරන්නෙ නෑලු.
ඉස්සර එයාගෙ ලමයින්ව උඩ තියල, කිසි වරදක් නොකරපු අපිට එක එක දේවල් ගම වටේ කියපුවට එයාට දඬුවම් ලැබිල වගේ. අපි අම්මල එක්ක හොඳින් ඉන්නව දකිද්දිත් එයාට ඇඬෙනව දැන්..",False,"[0, 260]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.10059021843487E+018,1.10059021843487E+018,,,,,False,0,50,9,0,1.36534776350911E+018,1.36534776350911E+018,False,False,si,,,,,,,,,,0
82,7.80239581576737E+017,Mon Sep 26 02:56:27 +0000 2016,7.80239581576737E+017,7.80239581576737E+017,මෙන්න කොටි හිතවාදී වේසි.... පුතාලා කිබිතිගොල්ලාවේ අහිංසක කිරි දරුවෝ විකුණගෙන කන හැටි @UN @UNGeneva @USAmbKeshap @NishaBiswal #lka #SriLanka https://t.co/gql3IWko2E,False,"[0, 139]","{'hashtags': [{'text': 'lka', 'indices': [125, 129]}, {'text': 'SriLanka', 'indices': [130, 139]}], 'symbols': [], 'user_mentions': [{'screen_name': 'UN', 'name': 'United Nations', 'id': 14159148, 'id_str': '14159148', 'indices': [85, 88]}, {'screen_name': 'UNGeneva', 'name': 'UN Geneva', 'id': 164263382, 'id_str': '164263382', 'indices': [89, 98]}, {'screen_name': 'USAmbKeshap', 'name': 'Atul Keshap', 'id': 3431122335, 'id_str': '3431122335', 'indices': [99, 111]}, {'screen_name': 'NishaBiswal', 'name': 'Nisha Biswal', 'id': 932303468, 'id_str': '932303468', 'indices': [112, 124]}], 'urls': [], 'media': [{'id': 780239442745274368, 'id_str': '780239442745274368', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/CtP3o6iUsAAaj3k.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CtP3o6iUsAAaj3k.jpg', 'url': 'https://t.co/gql3IWko2E', 'display_url': 'pic.twitter.com/gql3IWko2E', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/780239581576736768/photo/1', 'type': 'photo', 'original_info': {'width': 694, 'height': 432}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 694, 'h': 432, 'resize': 'fit'}, 'medium': {'w': 694, 'h': 432, 'resize': 'fit'}, 'small': {'w': 680, 'h': 423, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 366, 'y': 158, 'h': 36, 'w': 36}, {'x': 7, 'y': 264, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 366, 'y': 158, 'h': 36, 'w': 36}, {'x': 7, 'y': 264, 'h': 34, 'w': 34}]}, 'medium': {'faces': [{'x': 366, 'y': 158, 'h': 36, 'w': 36}, {'x': 7, 'y': 264, 'h': 34, 'w': 34}]}, 'small': {'faces': [{'x': 358, 'y': 154, 'h': 35, 'w': 35}, {'x': 6, 'y': 258, 'h': 33, 'w': 33}]}}}, {'id': 780239459631575040, 'id_str': '780239459631575040', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/CtP3p5cVMAA03Sa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CtP3p5cVMAA03Sa.jpg', 'url': 'https://t.co/gql3IWko2E', 'display_url': 'pic.twitter.com/gql3IWko2E', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/780239581576736768/photo/1', 'type': 'photo', 'original_info': {'width': 854, 'height': 621}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 854, 'h': 621, 'resize': 'fit'}, 'large': {'w': 854, 'h': 621, 'resize': 'fit'}, 'small': {'w': 680, 'h': 494, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 115, 'y': 60, 'h': 41, 'w': 41}, {'x': 368, 'y': 164, 'h': 37, 'w': 37}, {'x': 77, 'y': 47, 'h': 53, 'w': 53}, {'x': 579, 'y': 31, 'h': 119, 'w': 119}, {'x': 416, 'y': 470, 'h': 125, 'w': 125}]}, 'orig': {'faces': [{'x': 115, 'y': 60, 'h': 41, 'w': 41}, {'x': 368, 'y': 164, 'h': 37, 'w': 37}, {'x': 77, 'y': 47, 'h': 53, 'w': 53}, {'x': 579, 'y': 31, 'h': 119, 'w': 119}, {'x': 416, 'y': 470, 'h': 125, 'w': 125}]}, 'large': {'faces': [{'x': 115, 'y': 60, 'h': 41, 'w': 41}, {'x': 368, 'y': 164, 'h': 37, 'w': 37}, {'x': 77, 'y': 47, 'h': 53, 'w': 53}, {'x': 579, 'y': 31, 'h': 119, 'w': 119}, {'x': 416, 'y': 470, 'h': 125, 'w': 125}]}, 'small': {'faces': [{'x': 91, 'y': 47, 'h': 32, 'w': 32}, {'x': 293, 'y': 130, 'h': 29, 'w': 29}, {'x': 61, 'y': 37, 'h': 42, 'w': 42}, {'x': 461, 'y': 24, 'h': 94, 'w': 94}, {'x': 331, 'y': 374, 'h': 99, 'w': 99}]}}}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3189787423,3189787423,,,,,False,1,2,0,0,7.80239581576737E+017,7.80239581576737E+017,False,False,si,,False,True,,"{'media': [{'id': 780239442745274368, 'id_str': '780239442745274368', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/CtP3o6iUsAAaj3k.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CtP3o6iUsAAaj3k.jpg', 'url': 'https://t.co/gql3IWko2E', 'display_url': 'pic.twitter.com/gql3IWko2E', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/780239581576736768/photo/1', 'type': 'photo', 'original_info': {'width': 694, 'height': 432}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 694, 'h': 432, 'resize': 'fit'}, 'medium': {'w': 694, 'h': 432, 'resize': 'fit'}, 'small': {'w': 680, 'h': 423, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 366, 'y': 158, 'h': 36, 'w': 36}, {'x': 7, 'y': 264, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 366, 'y': 158, 'h': 36, 'w': 36}, {'x': 7, 'y': 264, 'h': 34, 'w': 34}]}, 'medium': {'faces': [{'x': 366, 'y': 158, 'h': 36, 'w': 36}, {'x': 7, 'y': 264, 'h': 34, 'w': 34}]}, 'small': {'faces': [{'x': 358, 'y': 154, 'h': 35, 'w': 35}, {'x': 6, 'y': 258, 'h': 33, 'w': 33}]}}, 'media_key': '3_780239442745274368', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 241, 'green': 241, 'blue': 240}, 'percentage': 12.96}, {'rgb': {'red': 249, 'green': 70, 'blue': 10}, 'percentage': 12.28}, {'rgb': {'red': 125, 'green': 54, 'blue': 47}, 'percentage': 11.47}, {'rgb': {'red': 242, 'green': 122, 'blue': 7}, 'percentage': 4.96}, {'rgb': {'red': 245, 'green': 218, 'blue': 31}, 'percentage': 4.66}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 780239459631575040, 'id_str': '780239459631575040', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/CtP3p5cVMAA03Sa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CtP3p5cVMAA03Sa.jpg', 'url': 'https://t.co/gql3IWko2E', 'display_url': 'pic.twitter.com/gql3IWko2E', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/780239581576736768/photo/1', 'type': 'photo', 'original_info': {'width': 854, 'height': 621}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 854, 'h': 621, 'resize': 'fit'}, 'large': {'w': 854, 'h': 621, 'resize': 'fit'}, 'small': {'w': 680, 'h': 494, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 115, 'y': 60, 'h': 41, 'w': 41}, {'x': 368, 'y': 164, 'h': 37, 'w': 37}, {'x': 77, 'y': 47, 'h': 53, 'w': 53}, {'x': 579, 'y': 31, 'h': 119, 'w': 119}, {'x': 416, 'y': 470, 'h': 125, 'w': 125}]}, 'orig': {'faces': [{'x': 115, 'y': 60, 'h': 41, 'w': 41}, {'x': 368, 'y': 164, 'h': 37, 'w': 37}, {'x': 77, 'y': 47, 'h': 53, 'w': 53}, {'x': 579, 'y': 31, 'h': 119, 'w': 119}, {'x': 416, 'y': 470, 'h': 125, 'w': 125}]}, 'large': {'faces': [{'x': 115, 'y': 60, 'h': 41, 'w': 41}, {'x': 368, 'y': 164, 'h': 37, 'w': 37}, {'x': 77, 'y': 47, 'h': 53, 'w': 53}, {'x': 579, 'y': 31, 'h': 119, 'w': 119}, {'x': 416, 'y': 470, 'h': 125, 'w': 125}]}, 'small': {'faces': [{'x': 91, 'y': 47, 'h': 32, 'w': 32}, {'x': 293, 'y': 130, 'h': 29, 'w': 29}, {'x': 61, 'y': 37, 'h': 42, 'w': 42}, {'x': 461, 'y': 24, 'h': 94, 'w': 94}, {'x': 331, 'y': 374, 'h': 99, 'w': 99}]}}, 'media_key': '3_780239459631575040', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 228, 'green': 223, 'blue': 216}, 'percentage': 30.96}, {'rgb': {'red': 192, 'green': 127, 'blue': 107}, 'percentage': 19.88}, {'rgb': {'red': 65, 'green': 56, 'blue': 53}, 'percentage': 16.74}, {'rgb': {'red': 225, 'green': 109, 'blue': 92}, 'percentage': 7.06}, {'rgb': {'red': 206, 'green': 178, 'blue': 142}, 'percentage': 4.52}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,1
83,1.33687719246309E+018,Thu Dec 10 03:35:35 +0000 2020,1.33687719246309E+018,1.33687719246309E+018,"වේසි,බඩුව, whore, slut, hoe, ඕවා ඉතින් මිනිස්සු හැමවෙලෙම පාවිච්චි කරන වචන නේ.",False,"[0, 77]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,8.79621963618144E+017,8.79621963618144E+017,,,,,True,0,8,1,0,1.33687719246309E+018,1.33687719246309E+018,False,False,si,,,,,,1.33686153976528E+018,1.33686153976528E+018,"{'url': 'https://t.co/PO4FG0TuQF', 'expanded': 'https://twitter.com/shanki_thewitch/status/1336861539765276672', 'display': 'twitter.com/shanki_thewitc…'}",,0
85,1.25084633666607E+018,Thu Apr 16 17:59:40 +0000 2020,1.25084633666607E+018,1.25084633666607E+018,@Its_DHD වේසි 😂🖕,False,"[9, 16]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Its_DHD', 'name': 'Madhushanka😎', 'id': 1920039648, 'id_str': '1920039648', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.25084560295666E+018,1.25084560295666E+018,1920039648,1920039648,Its_DHD,2351930174,2351930174,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,0,0,0,1.2508428914691E+018,1.2508428914691E+018,False,False,si,,,,,,,,,,1
86,1.26316489954436E+018,Wed May 20 17:49:15 +0000 2020,1.26316489954436E+018,1.26316489954436E+018,"@thamaraxyz හුත්තෙ
කැරි 
වේසි
වාසුදේව",False,"[12, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thamaraxyz', 'name': 'Thamara', 'id': 1104405941309460485, 'id_str': '1104405941309460485', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.26316274842021E+018,1.26316274842021E+018,1.10440594130946E+018,1.10440594130946E+018,thamaraxyz,219053170,219053170,,,,,False,0,0,0,0,1.26316125193446E+018,1.26316125193446E+018,False,False,si,,,,,,,,,,1
89,9.97506288920641E+017,Fri May 18 15:56:46 +0000 2018,9.97506288920641E+017,9.97506288920641E+017,@HasiniSamuel @Disapamok දිසා අයියයි මායි අදත් රුම් ගිහින් ආවේ බැලිලියේ😌😌නේද දිසා අය්යෙ,False,"[25, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Disapamok', 'name': 'Dizy', 'id': 1084343288767733761, 'id_str': '1084343288767733761', 'indices': [14, 24]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.97505613167976E+017,9.97505613167976E+017,8.72998596936962E+017,8.72998596936962E+017,arerep_neevart,3089536357,3089536357,,,,,False,0,1,1,0,9.97492544614289E+017,9.97492544614289E+017,False,False,si,,,,,,,,,,1
90,9.11415423484285E+017,Sat Sep 23 02:22:24 +0000 2017,9.11415423484285E+017,9.11415423484285E+017,@Disapamok වේසි මගේ,False,"[11, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Disapamok', 'name': 'Dizy', 'id': 1084343288767733761, 'id_str': '1084343288767733761', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,158028921,158028921,,,,,False,0,0,0,0,9.11234792322064E+017,9.11234792322064E+017,False,False,si,,,,,,,,,,1
91,9.05085906859712E+017,Tue Sep 05 15:11:10 +0000 2017,9.05085906859712E+017,9.05085906859712E+017,බලු වේසි....😂😂 https://t.co/KiUOS9bKWl,False,"[0, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KiUOS9bKWl', 'expanded_url': 'http://fb.me/7djAeZPbN', 'display_url': 'fb.me/7djAeZPbN', 'indices': [15, 38]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2436942438,2436942438,,,,,False,0,0,0,0,9.05085906859712E+017,9.05085906859712E+017,False,False,si,,False,True,,,,,,,1
